job_id,job_title,company,city,state,job_type,date_posted,salary_min,salary_max,role_category,experience_min,experience_max,seniority,sql,python,power_bi,tableau,excel,r_lang,dax,etl,statistics,git,looker,spark,snowflake,azure,aws,gcp,tensorflow,pytorch,kafka,airflow,dbt,docker,nosql,hadoop,sas,scala,ml
IND_08885,Data Measurement Analyst,Hexaware,Hyderabad,Telangana,Full-time,2026-03-01,800000,1103041,Data Analyst,2,5,Junior,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IND_07650,Staff Data Engineer,Snapdeal,Gurugram,Haryana,Full-time,2026-04-13,,,Data Engineer,8,10,Senior,0,1,1,0,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0
IND_07078,Data Engineer - Real Time,Snapdeal,Gurugram,Haryana,Contractual,2026-04-12,,,Data Engineer,,,,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1
IND_02472,GCP Data Engineer,PhonePe,Bangalore,Karnataka,Permanent,2026-04-24,,,Data Engineer,,,,1,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0
IND_02669,Data Scientist - Recommendations,Uber,Chennai,Tamil Nadu,Temporary,2026-04-12,,,Data Scientist,0,3,Fresher,0,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1
IND_06959,Risk Data Analyst,Tech Mahindra,Pune,Maharashtra,Part-time,2026-03-10,,,Data Analyst,,,,1,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
IND_05290,Principal Data Scientist,Axis Bank,Mumbai,Maharashtra,Permanent,2026-06-01,,,Data Scientist,0,1,Fresher,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1
IND_02799,Data Scientist - Recommendations,Axtria,Gurugram,Haryana,Full-time,2026-03-02,,,Data Scientist,,,,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
IND_07398,Senior ML Engineer,GE,Chennai,Tamil Nadu,Full-time,2026-03-23,,,ML Engineer,8,9,Senior,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1
IND_05736,Research Engineer,BharatPe,Bangalore,Karnataka,Permanent,2026-05-27,,,ML Engineer,,,,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1
IND_09538,Data Insights Analyst,Tech Mahindra,Gurugram,Haryana,Full-time,2026-03-31,,,Data Analyst,9,12,Senior,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
IND_00111,Reporting Analyst,IBM,Pune,Maharashtra,Temporary,2026-05-13,430000,626419,BI Developer,0,1,Fresher,1,1,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
IND_03436,Customer Analytics Analyst,ITC Limited,Bangalore,Karnataka,Permanent,2026-06-11,,,Data Analyst,7,8,Senior,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
IND_01849,Financial Data Analyst,Microsoft,Bangalore,Karnataka,Permanent,2026-05-06,,,Data Analyst,5,8,Mid,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
IND_00124,BI & Reporting Analyst,Credit Suisse,Pune,Maharashtra,Full-time,2026-04-30,1100000,1645254,BI Developer,3,6,Mid,1,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
IND_03478,Data Engineer - Lakehouse,Cloudera,Gurugram,Haryana,Permanent,2026-06-09,4275000,5587017,Data Engineer,10,11,Senior,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0
IND_06371,Power BI Analyst,Amazon,Hyderabad,Telangana,Full-time,2026-06-22,,,BI Developer,3,4,Mid,1,1,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
IND_06928,Data Analyst - E-Commerce,Bridgei2i,Bangalore,Karnataka,Permanent,2026-06-07,,,Data Analyst,1,3,Junior,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
IND_00168,AWS Data Engineer,Vodafone Idea,Bangalore,Karnataka,Full-time,2026-03-08,,,Data Engineer,10,12,Senior,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
IND_08444,Looker Developer,Target,Bangalore,Karnataka,Full-time,2026-03-06,,,BI Developer,5,6,Mid,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
IND_09027,Kafka Engineer,Airtel,Gurugram,Haryana,Full-time,2026-03-17,2525000,3732592,Data Engineer,9,12,Senior,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1
IND_08194,Data Analyst - Supply Chain,Bajaj Finance,Gurugram,Haryana,Permanent,2026-06-15,,,Data Analyst,4,7,Mid,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
IND_00895,Analytics Engineer,Groww,Mumbai,Maharashtra,Permanent,2026-06-15,,,Data Engineer,0,3,Fresher,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
IND_03235,Data Scientist - Risk,Urban Company,Gurugram,Haryana,Permanent,2026-05-28,2250000,3391889,Data Scientist,3,6,Mid,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1
IND_02984,Marketing Data Analyst,Swiggy,Bangalore,Karnataka,Full-time,2026-04-25,,,Data Analyst,1,4,Junior,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IND_06096,Data Insights Analyst,Genpact,Mumbai,Maharashtra,Full-time,2026-04-02,2075000,2747123,Data Analyst,11,14,Senior,1,1,1,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
IND_02657,Pricing Analyst,Axis Bank,Bangalore,Karnataka,Full-time,2026-05-25,,,Data Analyst,5,7,Mid,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
IND_02570,Senior Data Analyst,Axis Bank,Bangalore,Karnataka,Full-time,2026-03-08,975000,1461026,Data Analyst,4,6,Mid,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
IND_07177,Junior Data Analyst,Bridgei2i,Hyderabad,Telangana,Contractual,2026-03-19,,,Data Analyst,4,5,Mid,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
IND_03919,Research Engineer,NVIDIA,Gurugram,Haryana,Permanent,2026-06-17,,,ML Engineer,,,,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,1
IND_02691,Data Measurement Analyst,GfK,Mumbai,Maharashtra,Full-time,2026-05-21,750000,992069,Data Analyst,2,3,Junior,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
IND_06385,Research Scientist,Rapido,Bangalore,Karnataka,Contractual,2026-05-14,3550000,4194317,Data Scientist,7,9,Senior,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1
IND_05123,Tableau Developer,TCS,Bangalore,Karnataka,Full-time,2026-06-04,,,BI Developer,10,13,Senior,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
IND_00830,BI Engineer,NTT DATA,Gurugram,Haryana,Part-time,2026-04-17,555000,737440,BI Developer,1,4,Junior,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
IND_09620,Risk Data Analyst,L&T Technology,Mumbai,Maharashtra,Contractual,2026-05-03,,,Data Analyst,0,2,Fresher,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
IND_09150,Airflow Developer,Swiggy,Mumbai,Maharashtra,Full-time,2026-04-30,1225000,1449405,Data Engineer,2,5,Junior,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,0
IND_08557,Senior Data Scientist,Accenture,Gurugram,Haryana,Full-time,2026-04-03,,,Data Scientist,7,8,Senior,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1
IND_00941,Pricing Analyst,Accenture,Pune,Maharashtra,Full-time,2026-05-14,850000,1249524,Data Analyst,1,4,Junior,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
IND_04379,Data Pipeline Engineer,Qualcomm,Bangalore,Karnataka,Temporary,2026-04-20,1575000,1894886,Data Engineer,4,5,Mid,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
IND_00020,Tableau Developer,Axtria,Pune,Maharashtra,Part-time,2026-05-19,,,BI Developer,0,2,Fresher,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
IND_04889,Data Architect,Razorpay,Hyderabad,Telangana,Full-time,2026-02-27,,,Data Engineer,2,3,Junior,1,1,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0
IND_02253,Conversational AI Engineer,BharatPe,Bangalore,Karnataka,Permanent,2026-05-06,,,ML Engineer,3,4,Mid,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1
IND_08495,Data Analyst - Sales,L&T Technology,Gurugram,Haryana,Full-time,2026-05-18,,,Data Analyst,,,,1,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
IND_08172,Associate Data Analyst,Paytm,Bangalore,Karnataka,Permanent,2026-02-27,,,Data Analyst,0,3,Fresher,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IND_06263,Multimodal AI Engineer,HCL AI Labs,Bangalore,Karnataka,Full-time,2026-04-28,,,ML Engineer,,,,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,1
IND_09819,Senior Tableau Developer,TCS,Mumbai,Maharashtra,Full-time,2026-03-25,,,BI Developer,10,12,Senior,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
IND_06459,Fraud Analytics Analyst,Bridgei2i,Bangalore,Karnataka,Contractual,2026-04-29,525000,690547,Data Analyst,1,4,Junior,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
IND_05346,Revenue Analyst,Persistent Systems,Bangalore,Karnataka,Full-time,2026-04-30,,,Data Analyst,4,7,Mid,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
IND_08018,Data Scientist - AdTech,Bridgei2i,Bangalore,Karnataka,Full-time,2026-06-09,,,Data Scientist,1,4,Junior,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1
IND_04787,BI Lead,HSBC,Chennai,Tamil Nadu,Temporary,2026-04-18,,,BI Developer,3,6,Mid,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
IND_00910,BI Engineer,JP Morgan,Hyderabad,Telangana,Full-time,2026-03-05,,,Data Engineer,3,5,Mid,1,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0
IND_07611,BI Engineer,Infosys,Gurugram,Haryana,Permanent,2026-02-25,,,BI Developer,3,6,Mid,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
IND_00737,AWS Data Engineer,Goldman Sachs,Mumbai,Maharashtra,Full-time,2026-04-28,,,Data Engineer,8,11,Senior,1,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,1,0,1,0,1,0,0,1
IND_03810,Analyst - Data Analytics,Mahindra,Bangalore,Karnataka,Full-time,2026-03-20,,,Data Analyst,5,7,Mid,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
IND_06358,Data Scientist - Pricing,ThoughtWorks,Bangalore,Karnataka,Full-time,2026-04-13,,,Data Scientist,0,1,Fresher,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
IND_02006,Junior Data Analyst,Meesho,Mumbai,Maharashtra,Permanent,2026-03-03,,,Data Analyst,5,8,Mid,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IND_03798,Cloud Data Engineer,Zomato,Mumbai,Maharashtra,Full-time,2026-05-29,,,Data Engineer,8,9,Senior,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
IND_06638,Data Scientist - Recommendations,Myntra,Hyderabad,Telangana,Full-time,2026-06-18,650000,861300,Data Scientist,0,1,Fresher,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
IND_08779,Cloud Data Engineer,TCS,Chennai,Tamil Nadu,Full-time,2026-05-27,,,Data Engineer,0,1,Fresher,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
IND_01533,Operations Data Analyst,NIIT Technologies,Hyderabad,Telangana,Permanent,2026-05-04,,,Data Analyst,2,3,Junior,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IND_02534,Statistical Modeller,AstraZeneca,Mumbai,Maharashtra,Full-time,2026-06-12,,,Data Scientist,,,,1,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1
IND_03281,Operations Data Analyst,HCL Technologies,Hyderabad,Telangana,Full-time,2026-05-08,1375000,1746451,Data Analyst,5,6,Mid,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
IND_01147,LLM Engineer,Microsoft,Chennai,Tamil Nadu,Full-time,2026-05-05,,,ML Engineer,11,14,Senior,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1
IND_08688,Research Scientist,Amazon,Mumbai,Maharashtra,Temporary,2026-05-04,,,Data Scientist,3,4,Mid,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
IND_07055,Marketing Data Analyst,Zomato,Pune,Maharashtra,Full-time,2026-03-01,,,Data Analyst,2,3,Junior,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
IND_03349,MIS Analyst,Mphasis,Hyderabad,Telangana,Contractual,2026-03-20,,,BI Developer,5,6,Mid,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
IND_09333,Staff Data Engineer,Intel,Gurugram,Haryana,Full-time,2026-06-02,,,Data Engineer,5,6,Mid,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0
IND_02075,ML Compiler Engineer,Senseforth,Chennai,Tamil Nadu,Full-time,2026-03-06,1575000,2030084,ML Engineer,1,4,Junior,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1
IND_04302,Data Scientist - AdTech,Fractal Analytics,Mumbai,Maharashtra,Full-time,2026-05-08,,,Data Scientist,4,6,Mid,1,1,0,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1
IND_07097,Data Engineer - Lakehouse,Airbnb,Gurugram,Haryana,Full-time,2026-02-24,,,Data Engineer,1,2,Junior,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
IND_05033,AI Engineer,HCL AI Labs,Mumbai,Maharashtra,Full-time,2026-06-22,,,ML Engineer,4,7,Mid,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1
IND_07899,Revenue Analyst,Hero MotoCorp,Gurugram,Haryana,Full-time,2026-05-13,,,Data Analyst,6,8,Senior,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
IND_08913,Operations Data Analyst,Kotak Mahindra Bank,Hyderabad,Telangana,Full-time,2026-06-08,,,Data Analyst,2,4,Junior,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
IND_09916,Principal Data Engineer,Groww,Mumbai,Maharashtra,Temporary,2026-04-06,725000,1101050,Data Engineer,2,3,Junior,1,1,1,0,0,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,1
IND_04730,Data Insights Analyst,Kantar,Bangalore,Karnataka,Full-time,2026-03-24,,,Data Analyst,,,,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IND_07704,ML Ops Specialist,Upstox,Mumbai,Maharashtra,Full-time,2026-04-29,5725000,8884409,ML Engineer,10,11,Senior,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0,1,0,1
IND_05017,Tableau Developer,TCS,Pune,Maharashtra,Full-time,2026-06-19,1225000,1617726,BI Developer,3,4,Mid,1,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
IND_08816,Lead Data Engineer,Goldman Sachs,Gurugram,Haryana,Full-time,2026-05-15,,,Data Engineer,,,,1,1,1,0,0,0,0,1,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0
IND_00956,Marketing Data Analyst,Capgemini,Hyderabad,Telangana,Full-time,2026-04-09,,,Data Analyst,1,3,Junior,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
IND_01765,Customer Analytics Analyst,Boston Consulting Group,Hyderabad,Telangana,Full-time,2026-03-26,,,Data Analyst,,,,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
IND_08137,Lead Data Analyst,Aditya Birla Group,Gurugram,Haryana,Full-time,2026-04-08,,,Data Analyst,4,6,Mid,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
IND_03736,GCP Data Engineer,Reliance Jio,Bangalore,Karnataka,Permanent,2026-06-01,,,Data Engineer,2,3,Junior,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0
IND_05029,Applied Scientist,Adobe,Hyderabad,Telangana,Full-time,2026-05-28,500000,648466,Data Scientist,0,3,Fresher,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1
IND_06238,Data Warehouse Engineer,Databricks,Pune,Maharashtra,Full-time,2026-03-18,,,Data Engineer,4,6,Mid,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0
IND_09090,Data Engineer - Lakehouse,Mphasis,Mumbai,Maharashtra,Permanent,2026-04-30,,,Data Engineer,,,,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
IND_07564,Principal Data Scientist,Bridgei2i,Bangalore,Karnataka,Permanent,2026-03-29,,,Data Scientist,7,8,Senior,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
IND_06258,Principal Data Engineer,Intel,Bangalore,Karnataka,Full-time,2026-03-15,1275000,2031025,Data Engineer,2,3,Junior,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
IND_09463,DataOps Engineer,Ola Electric,Bangalore,Karnataka,Temporary,2026-04-16,,,Data Engineer,5,7,Mid,1,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0
IND_06373,Reporting Analyst,Mu Sigma,Chennai,Tamil Nadu,Full-time,2026-04-12,,,BI Developer,2,4,Junior,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IND_08103,Snowflake Developer,Infosys,Hyderabad,Telangana,Permanent,2026-05-07,,,Data Engineer,10,11,Senior,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
IND_08181,Data Architect,Groww,Pune,Maharashtra,Temporary,2026-05-20,,,Data Engineer,,,,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
IND_01403,Data Analyst - Sales,LatentView Analytics,Pune,Maharashtra,Contractual,2026-03-24,,,Data Analyst,11,12,Senior,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IND_08275,BI & Reporting Analyst,PwC,Hyderabad,Telangana,Full-time,2026-06-16,,,BI Developer,4,7,Mid,1,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
IND_02013,Senior Data Analyst,SAP,Pune,Maharashtra,Contractual,2026-05-14,,,Data Analyst,0,2,Fresher,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IND_04372,Data Analyst - CRM,Mphasis,Chennai,Tamil Nadu,Full-time,2026-04-04,,,Data Analyst,5,6,Mid,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
IND_06888,Data Scientist - Risk,Deloitte Analytics,Bangalore,Karnataka,Full-time,2026-03-13,,,Data Scientist,0,1,Fresher,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,1
IND_04178,Revenue Analyst,Boston Consulting Group,Mumbai,Maharashtra,Full-time,2026-03-11,1900000,2242503,Data Analyst,10,12,Senior,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IND_09394,Behavioural Data Scientist,Axtria,Chennai,Tamil Nadu,Contractual,2026-03-06,,,Data Scientist,1,3,Junior,1,1,0,1,0,1,0,1,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1
IND_08158,AWS Data Engineer,Gartner,Hyderabad,Telangana,Permanent,2026-03-24,,,Data Engineer,6,9,Senior,1,1,1,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0
IND_01982,Data Scientist - AdTech,Uber,Gurugram,Haryana,Full-time,2026-04-27,,,Data Scientist,2,5,Junior,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1
IND_02427,Analytics Engineer,PhonePe,Hyderabad,Telangana,Contractual,2026-05-20,600000,751228,Data Engineer,0,2,Fresher,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0
IND_05952,Behavioural Data Scientist,Swiggy,Chennai,Tamil Nadu,Permanent,2026-06-01,3825000,5973443,Data Scientist,6,8,Senior,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
IND_06365,Applied ML Engineer,Qualcomm,Bangalore,Karnataka,Part-time,2026-04-15,,,ML Engineer,5,8,Mid,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,1
IND_08038,Lead Data Analyst,Kantar,Mumbai,Maharashtra,Full-time,2026-05-30,1450000,2240096,Data Analyst,3,5,Mid,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0
IND_05657,Customer Analytics Analyst,Infosys,Hyderabad,Telangana,Full-time,2026-03-14,430000,556843,Data Analyst,0,3,Fresher,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IND_04679,Business Intelligence Analyst,KPMG,Gurugram,Haryana,Full-time,2026-05-11,,,BI Developer,5,7,Mid,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
IND_05647,dbt Analytics Engineer,Sigmoid,Hyderabad,Telangana,Full-time,2026-04-12,2100000,2956170,Data Engineer,4,7,Mid,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
IND_03580,Lead Data Analyst,McKinsey,Gurugram,Haryana,Full-time,2026-03-06,,,Data Analyst,,,,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
IND_03225,Qlik Developer,Fractal Analytics,Mumbai,Maharashtra,Permanent,2026-04-01,,,BI Developer,,,,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IND_02433,Power BI Developer,Citi,Chennai,Tamil Nadu,Full-time,2026-05-26,,,BI Developer,0,3,Fresher,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IND_09202,Reporting Developer,Citi,Gurugram,Haryana,Permanent,2026-03-13,,,BI Developer,8,10,Senior,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
IND_06604,Data Analyst - CRM,GfK,Mumbai,Maharashtra,Permanent,2026-03-05,,,Data Analyst,3,5,Mid,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IND_04873,Prompt Engineer,Siemens,Chennai,Tamil Nadu,Permanent,2026-05-04,,,ML Engineer,2,4,Junior,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1
IND_05928,Data Engineer,PhonePe,Mumbai,Maharashtra,Full-time,2026-03-08,,,Data Engineer,5,6,Mid,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0
IND_07800,Data Scientist - Growth,Mu Sigma,Pune,Maharashtra,Full-time,2026-06-15,,,Data Scientist,9,12,Senior,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
IND_02881,dbt Analytics Engineer,Capgemini,Chennai,Tamil Nadu,Part-time,2026-05-12,,,Data Engineer,2,4,Junior,1,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
IND_08922,Financial Data Analyst,McKinsey,Hyderabad,Telangana,Full-time,2026-03-12,,,Data Analyst,7,8,Senior,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
